NROW,NCOL,XORI,YORI,XINC,YINC,ROTATION,YFLIP,gridId,surfaceName,interpretationSetId,sourceProjectId
1300,836,419282.875,7274337,25,25,246.5799408,1,34152,Garn_Fm_Top_IL_g_G,255,1
1300,836,419282.875,7274337,25,25,246.5799408,1,34152,Garn_Fm_Top_IL_g_G,208,1
1300,836,419282.875,7274337,25,25,246.5799408,1,34147,Aare_Fm_1_CM2_IL_g_G,204,1
1300,836,419282.875,7274337,25,25,246.5799408,1,34147,Aare_Fm_1_CM2_IL_g_G,218,1
1300,836,419282.875,7274337,25,25,246.5799408,1,34147,Aare_Fm_1_CM2_IL_g_G,225,1
1300,836,419282.875,7274337,25,25,246.5799408,1,34147,Aare_Fm_1_CM2_IL_g_G,210,1
1300,836,419282.875,7274337,25,25,246.5799408,1,34147,Aare_Fm_1_CM2_IL_g_G,211,1
1300,836,419282.875,7274337,25,25,246.5799408,1,34147,Aare_Fm_1_CM2_IL_g_G,208,1
1300,836,419282.875,7274337,25,25,246.5799408,1,34151,Ile_Fm_1_Top_IL_g_G,251,1
1300,836,419282.875,7274337,25,25,246.5799408,1,34151,Ile_Fm_1_Top_IL_g_G,267,1
1300,836,419282.875,7274337,25,25,246.5799408,1,34151,Ile_Fm_1_Top_IL_g_G,204,1
1300,836,419282.875,7274337,25,25,246.5799408,1,34151,Ile_Fm_1_Top_IL_g_G,312,1
1300,836,419282.875,7274337,25,25,246.5799408,1,34151,Ile_Fm_1_Top_IL_g_G,225,1
1300,836,419282.875,7274337,25,25,246.5799408,1,34151,Ile_Fm_1_Top_IL_g_G,208,1
1001,801,411000,7260000,25,25,270,1,35135,FF18a_BaseShetlandGp0,292,1
1000,1000,410501.8125,7260169.5,25,25,270,1,34021,sebn_Ile1_HD_Grid_T_G,197,1
1000,1000,410501.8125,7260169.5,25,25,270,1,34021,sebn_Ile1_HD_Grid_T_G,192,1
961,561,415000,7260000,25,25,270,1,34687,UNKNOWNC2,245,1
971,572,414862.5,7260247,25,25,270,1,34172,LMUE_2017_SHETLAND_G,267,1
971,572,414862.5,7260247,25,25,270,1,34172,LMUE_2017_SHETLAND_G,312,1
715,604,415661.8438,7256515,25,25,270,1,34694,lmue_Base_Shetland_Depth,267,1
715,604,415661.8438,7256515,25,25,270,1,34694,lmue_Base_Shetland_Depth,312,1
730,576,415757.3125,7257102.5,25,25,270,1,34136,sebn_Aare1_IL_Grid_T_G,208,1
646,527,415920.375,7256234,25,25,270,1,34693,lmue_Ile_1_g_depth,267,1
646,527,415920.375,7256234,25,25,270,1,34693,lmue_Ile_1_g_depth,312,1
403,320,415870.75,7257491,47.91044617,47.90987396,270,1,34008,sebn_Garn_HD_T_G,197,1
403,320,415870.75,7257491,47.91044617,47.90987396,270,1,34008,sebn_Garn_HD_T_G,192,1
362,304,415685.2813,7256487,49.59791183,49.59790802,270,1,34084,BShetland_IL_GRID_G,312,1
362,304,415685.2813,7256487,49.59791183,49.59790802,270,1,34084,BShetland_IL_GRID_G,208,1
362,304,415685.2813,7256487,49.59791183,49.59790802,270,1,34084,BShetland_IL_GRID_G,267,1
317,231,415811.9063,7256136.5,54.56645584,54.5671196,270,1,33962,ioj_Aare1_grid_G,232,1
317,231,415811.9063,7256136.5,54.56645584,54.5671196,270,1,33962,ioj_Aare1_grid_G,274,1
317,231,415811.9063,7256136.5,54.56645584,54.5671196,270,1,33962,ioj_Aare1_grid_G,234,1
353,227,419295.9688,7274319.5,92.19475555,92.19603729,246.5800934,1,33991,hsole_Tilje_Fm_34_IL_g_G,225,1
239,282,421998.4688,7256136,24.3949585,24.39524078,270,1,33956,CM2_HDN_IL_grid_G,232,1
239,282,421998.4688,7256136,24.3949585,24.39524078,270,1,33956,CM2_HDN_IL_grid_G,274,1
239,282,421998.4688,7256136,24.3949585,24.39524078,270,1,33956,CM2_HDN_IL_grid_G,234,1
164,129,423069.125,7253183,35,35,270,1,34176,LMUE_OLCH_CRET_GRIND_G,267,1
164,129,423069.125,7253183,35,35,270,1,34176,LMUE_OLCH_CRET_GRIND_G,312,1
102,68,421553.8125,7250312,25,25,270,1,36429,BaseShetland,333,1
100,67,421573.375,7250272,25,25,270,1,36425,Tilje_Fm_34_HD_Top,333,1
99,66,421583.5625,7250259,25,25,270,1,36426,Aare_Fm_62_HD_Top,333,1
97,65,421613.1875,7250231,25,25,270,1,36424,Ile_Fm_1_HD_Top0,333,1
3365,3107,437497.8125,6795615.5,10.43260098,10.43260098,270,1,5415,Balder,525,2
2260,2086,437502.75,6795616.5,15.53660011,15.53660011,270,1,5428,Top Shetland,525,2
2231,2059,437505.0938,6795616,15.73811531,15.73811436,270,1,5423,GC_220802094552_Hordalan,525,2
2151,1986,437501.25,6795613,16.32081413,16.32081413,270,1,5422,GC_220802093910_intra_jo,525,2
1456,1169,436808.6875,6789125.5,25,25,270,1,5392,Test_AIM_BCU,526,2
1244,1353,449389.75,6795372.5,13.68406487,13.68406582,270,1,3979,04070_TopShetl_mar8_G,164,2
1244,1353,449389.75,6795372.5,13.68406487,13.68406582,270,1,3979,04070_TopShetl_mar8_G,165,2
1244,1353,449389.75,6795372.5,13.68406487,13.68406582,270,1,3979,04070_TopShetl_mar8_G,163,2
1244,1353,449389.75,6795372.5,13.68404961,13.68405056,270,1,3960,04070_TopShetl_nov17_G,164,2
1244,1353,449389.75,6795372.5,13.68404961,13.68405056,270,1,3960,04070_TopShetl_nov17_G,165,2
1244,1353,449389.75,6795372.5,13.68404961,13.68405056,270,1,3960,04070_TopShetl_nov17_G,163,2
1447,1505,434110,6797133,25,25,270,1,4712,anystAVOST11_TBre0,379,2
1193,714,435035.0938,6790870,25,25,270,1,4798,GC_TBr_N2C_N3-N7_sep20,384,2
917,779,449555.625,6792267,14.84497833,14.84527588,270,1,3749,02110_Tarbert_contour_G,154,2
683,744,449386.75,6795386,25,25,270,1,5094,Balder_DC2017_GRID_POZO0,438,2
681,742,449421.9688,6795349.5,25,25,270,1,5093,Shetland_DC2017_GRID_POZ,438,2
684,744,449379.6875,6795398.5,25,25,270,1,5091,Hordaland_DC2017_GRID_PO,438,2
643,761,442029.2813,6774223,12.92429066,12.92429066,270,1,3766,Anyst_Top_Shet040717_G,154,2
880,547,444850.2188,6785596,16.23620987,16.23620987,270,1,3685,Statfjord_G,154,2
661,720,449801.9688,6795235.5,25,25,269.2001343,1,5099,Ness2A_DC2017_GRID_POZO,438,2
660,720,449801.8125,6795223,25,25,269.2001343,1,5098,Tarbert_DC2017_GRID_POZO,438,2
639,669,444547.5313,6781567.5,15,15,270,1,4713,BCU_N4_J-3 wellpath,384,2
569,647,449413.2188,6792696,25,25,270,1,5095,BCU_DC2017_GRID_POZO,438,2
521,461,451950,6792200,25,25,270,1,5038,GFCook_2016a_r002_C2A0,491,2
434,556,459486.5625,6795426,16.75474548,16.75474548,270,1,3820,GC_RMS_Statfjord_G,154,2
745,214,461878.0625,6794770,42.71105957,42.71105957,270,1,5037,GC_05_kinkr_Shetland_fm0,241,2
391,407,434648.4375,6797090,91.17837524,91.17838287,269.1999817,1,5036,GC_05_kinkr_Shetland_fm_,241,2
475,273,445450.2813,6780804,12.37321091,12.37321091,270,1,5301,GV-22_Model,516,2
475,273,445450.2813,6780804,12.37321091,12.37321091,270,1,5301,GV-22_Model,537,2
475,273,445450.2813,6780804,12.37321091,12.37321091,270,1,5301,GV-22_Model,538,2
475,273,445450.2813,6780804,12.37321091,12.37321091,270,1,5301,GV-22_Model,536,2
475,273,445450.2813,6780804,12.37321091,12.37321091,270,1,5301,GV-22_Model,526,2
324,372,442966.125,6779692.5,12.28478146,12.28478146,270,1,4827,GV_Ness2C,409,2
324,372,442966.125,6779692.5,12.28478146,12.28478146,270,1,4827,GV_Ness2C,516,2
324,372,442966.125,6779692.5,12.28478146,12.28478146,270,1,4827,GV_Ness2C,537,2
324,372,442966.125,6779692.5,12.28478146,12.28478146,270,1,4827,GV_Ness2C,538,2
324,372,442966.125,6779692.5,12.28478146,12.28478146,270,1,4827,GV_Ness2C,536,2
324,372,442966.125,6779692.5,12.28478146,12.28478146,270,1,4827,GV_Ness2C,526,2
339,320,449424.3125,6795377.5,50,50,270,1,4787,01107_TLunde_Mar_2020,403,2
339,320,449424.3125,6795377.5,50,50,270,1,4787,01107_TLunde_Mar_2020,241,2
339,320,449424.3125,6795377.5,50,50,270,1,4787,01107_TLunde_Mar_2020,422,2
339,320,449424.3125,6795377.5,50,50,270,1,4787,01107_TLunde_Mar_2020,424,2
339,320,449424.3125,6795377.5,50,50,270,1,4787,01107_TLunde_Mar_2020,406,2
339,320,449424.3125,6795377.5,50,50,270,1,4787,01107_TLunde_Mar_2020,438,2
397,231,443916.9063,6780734.5,24.64920616,24.64920616,270,1,4807,GV_TopBrent,409,2
397,231,443916.9063,6780734.5,24.64920616,24.64920616,270,1,4807,GV_TopBrent,516,2
397,231,443916.9063,6780734.5,24.64920616,24.64920616,270,1,4807,GV_TopBrent,537,2
397,231,443916.9063,6780734.5,24.64920616,24.64920616,270,1,4807,GV_TopBrent,538,2
397,231,443916.9063,6780734.5,24.64920616,24.64920616,270,1,4807,GV_TopBrent,536,2
397,231,443916.9063,6780734.5,24.64920616,24.64920616,270,1,4807,GV_TopBrent,526,2
228,319,444472,6778749,9.991595268,9.991595268,270,1,4828,GV_Ness1,409,2
228,319,444472,6778749,9.991595268,9.991595268,270,1,4828,GV_Ness1,516,2
228,319,444472,6778749,9.991595268,9.991595268,270,1,4828,GV_Ness1,537,2
228,319,444472,6778749,9.991595268,9.991595268,270,1,4828,GV_Ness1,538,2
228,319,444472,6778749,9.991595268,9.991595268,270,1,4828,GV_Ness1,536,2
228,319,444472,6778749,9.991595268,9.991595268,270,1,4828,GV_Ness1,526,2
214,210,453135.5938,6779046.5,50,50,270,1,4799,GC_near_top_Lomvi_2017,441,2
231,185,444251.625,6788757.5,45.13276291,45.13276291,270,1,5103,Linna02GT_Tarbert10,266,2
299,146,444993.1875,6780392.5,31.43959808,31.43879318,270,1,3686,TopBrent_GV_O6_O7_G,154,2
207,143,455450,6779050,50,50,270,1,4733,GC_Top_Nansen,441,2
207,143,455450,6779050,50,50,270,1,4795,Top_Lunde,441,2
207,143,455450,6779050,50,50,270,1,4796,GC_Top_Lunde_3,441,2
230,122,442522.625,6780371.5,50,50,270,1,4627,GC_TSTAT_N2_3_4_5_6_oct1,384,2
96,77,461512.2813,6788772.5,20,20,270,1,4801,MEDI_LowerStatfjordK3,204,2
100,100,451924,6790765,106.0902023,90.26681519,270,1,3755,zyi_OWC_tarbert_G,408,2
100,100,451924,6790765,106.0902023,90.26681519,270,1,3755,zyi_OWC_tarbert_G,169,2
100,100,451924,6790765,106.0902023,90.26681519,270,1,3755,zyi_OWC_tarbert_G,385,2
3810,1695,415135.6875,6700909,50,50,270,1,1830,ebkr_BCU_grid,200,3
1956,913,453773.4375,6609112,50,50,270,1,1832,ebkr_bcu_statfj_granepro,200,3
1957,913,453806.75,6609130.5,50,50,270,1,1829,ebkr_TStatfjord_Grid,200,3
145,100,470106.1875,6561107.5,11.65438557,7.447122097,270,1,1477,RNS_G-5area_G,143,3
145,100,470106.1875,6561107.5,11.65438557,7.447122097,270,1,1477,RNS_G-5area_G,158,3
125,80,467251.1875,6559050,50,50,270,1,2618,POZO_TLH_G-38,270,3
125,80,467251.1875,6559050,50,50,270,1,2617,POZO_Frigg_SST_Base_G-38,270,3
125,80,467251.1875,6559050,50,50,270,1,2628,POZO_Shetland_Top_G-38,270,3
125,80,467251.1875,6559050,50,50,270,1,2624,POZO_Green_Clay_Base_G-0,270,3
125,80,467251.1875,6559050,50,50,270,1,2621,POZO_Lista_Top_G-38,270,3
125,80,467251.1875,6559050,50,50,270,1,2625,POZO_Green_Clay_Top_G-30,270,3
125,80,467251.1875,6559050,50,50,270,1,2616,POZO_Frigg_SST_Base0,270,3
125,80,467251.1875,6559050,50,50,270,1,2627,POZO_Sele_Top_G-38,270,3
125,80,467251.1875,6559050,50,50,270,1,2623,POZO_Balder_G-38_Copy,270,3
125,80,467251.1875,6559050,50,50,270,1,2626,POZO_TLL_G-38,270,3
125,80,467251.1875,6559050,50,50,270,1,2635,POZO_Nordland_Top_G-38,270,3
125,80,467251.1875,6559050,50,50,270,1,2631,POZO_Skade_Upper_Top,270,3
125,80,467251.1875,6559050,50,50,270,1,2633,POZO_Utsira_B_G-38,270,3
125,80,467251.1875,6559050,50,50,270,1,2634,POZO_Utsira_T_G-38,270,3
125,80,467251.1875,6559050,50,50,270,1,2630,POZO_Skade_Upper_Base_G-,270,3
832,632,463074.625,6541827,50,50,270,1,3599,Geo_TVik_2022ar11p3Mean_,360,4
832,632,463074.625,6541827,50,50,270,1,3600,Geo_TDr1_2022ar11p3Mean_,360,4
832,632,463074.625,6541827,50,50,270,1,3601,Geo+TEir2_2022ar11p3_AMA,360,4
832,632,463074.625,6541827,50,50,270,1,3603,Geo_THeg_2022ar11p3M_AMA,360,4
832,632,463074.625,6541827,50,50,270,1,3602,Geo_IUTU_2022ar11p3_AMAP,360,4
705,688,465850.6563,6532844,25,25,270,1,1970,oysk+strong_injectites_p,157,4
705,688,465850.6563,6532844,25,25,270,1,1970,oysk+strong_injectites_p,224,4
705,688,465850.6563,6532844,25,25,270,1,1970,oysk+strong_injectites_p,228,4
705,688,465850.6563,6532844,25,25,270,1,1970,oysk+strong_injectites_p,229,4
705,688,465850.6563,6532844,25,25,270,1,1970,oysk+strong_injectites_p,233,4
705,688,465850.6563,6532844,25,25,270,1,1970,oysk+strong_injectites_p,216,4
705,688,465850.6563,6532844,25,25,270,1,1970,oysk+strong_injectites_p,217,4
762,620,463310.1563,6538649.5,50,50,270,1,3663,d_TAasg_MA22_wc_amap2023,364,4
293,264,470510.625,6524033,25,25,270,1,2358,amath_copy_BVAG_ST14200_,285,4
198,217,470649.125,6523003,25,25,270,1,2359,AMATH_copy_GEO+VikingTop,285,4
206,165,467953.6875,6530061,25,25,270,1,2095,JS_D_THeg_ppH2dw701,283,4
206,165,467953.6875,6530061,25,25,270,1,2092,JS_D_TDr1_ppH2dw701,283,4
206,165,467953.6875,6530061,25,25,270,1,2096,JS_D_IUTU_ppH2dw701,283,4
206,165,467953.6875,6530061,25,25,270,1,2099,JS_D_TSta_ppH2dw701,283,4
130,258,472017.1875,6524849.5,25,25,270,1,3582,JS_D_TVestl_D43pp,346,4
145,165,467953.5938,6528548.5,25,25,270,1,2364,JS_H_TVik_H1ppmwp,359,4
145,165,467953.5938,6528548.5,25,25,270,1,2363,JS_H_Dr1_H1ppmwp,359,4
154,149,470566,6525786,25,25,270,1,2011,JS_D_TStat_d5ppact,238,4
154,149,470566,6525786,25,25,270,1,2011,JS_D_TStat_d5ppact,247,4
154,149,470566,6525786,25,25,270,1,2016,JS_D_TDr1_d5ppact,238,4
154,149,470566,6525786,25,25,270,1,2016,JS_D_TDr1_d5ppact,247,4
154,149,470566,6525786,25,25,270,1,2013,JS_D_TCrK_d5ppact,247,4
154,149,470566,6525786,25,25,270,1,1397,JS_TDr1_D_d5ppcs,166,4
154,149,470566,6525786,25,25,270,1,1397,JS_TDr1_D_d5ppcs,225,4
154,149,470566,6525786,25,25,270,1,1397,JS_TDr1_D_d5ppcs,218,4
154,149,470566,6525786,25,25,270,1,1397,JS_TDr1_D_d5ppcs,240,4
154,149,470566,6525786,25,25,270,1,1397,JS_TDr1_D_d5ppcs,241,4
154,149,470566,6525786,25,25,270,1,1397,JS_TDr1_D_d5ppcs,236,4
154,149,470565.9063,6525786,25,25,270,1,1402,JS_TStat_D_d5ppcs,166,4
154,149,470565.9063,6525786,25,25,270,1,1402,JS_TStat_D_d5ppcs,218,4
154,149,470565.9063,6525786,25,25,270,1,1402,JS_TStat_D_d5ppcs,240,4
154,149,470565.9063,6525786,25,25,270,1,1402,JS_TStat_D_d5ppcs,241,4
154,149,470565.9063,6525786,25,25,270,1,1402,JS_TStat_D_d5ppcs,236,4
154,149,470565.9063,6525786,25,25,270,1,1402,JS_TStat_D_d5ppcs,225,4
154,149,470566,6525786,25,25,270,1,2047,JS_IUTU_D_d5ppcs_FIX,244,4
154,149,470566,6525786,25,25,270,1,2010,JS_D_TVik_d5ppact,247,4
154,149,470566,6525786,25,25,270,1,2048,JS_TVik_D_d5ppcs_FIX,244,4
154,149,470566,6525786,25,25,270,1,1396,JS_TCrK_D_d5ppcs,166,4
154,149,470566,6525786,25,25,270,1,1396,JS_TCrK_D_d5ppcs,218,4
154,149,470566,6525786,25,25,270,1,1396,JS_TCrK_D_d5ppcs,238,4
154,149,470566,6525786,25,25,270,1,1396,JS_TCrK_D_d5ppcs,240,4
154,149,470566,6525786,25,25,270,1,1396,JS_TCrK_D_d5ppcs,241,4
154,149,470566,6525786,25,25,270,1,1396,JS_TCrK_D_d5ppcs,236,4
154,149,470566,6525786,25,25,270,1,1396,JS_TCrK_D_d5ppcs,225,4
154,149,470565.4063,6525785,25,25,270,1,1401,JS_TSol_D_d5ppcs,166,4
154,149,470565.4063,6525785,25,25,270,1,1401,JS_TSol_D_d5ppcs,218,4
154,149,470565.4063,6525785,25,25,270,1,1401,JS_TSol_D_d5ppcs,238,4
154,149,470565.4063,6525785,25,25,270,1,1401,JS_TSol_D_d5ppcs,240,4
154,149,470565.4063,6525785,25,25,270,1,1401,JS_TSol_D_d5ppcs,241,4
154,149,470565.4063,6525785,25,25,270,1,1401,JS_TSol_D_d5ppcs,236,4
154,149,470565.4063,6525785,25,25,270,1,1401,JS_TSol_D_d5ppcs,225,4
154,149,470566,6525786,25,25,270,1,1403,JS_TVik_D_d5ppcs,166,4
154,149,470566,6525786,25,25,270,1,1403,JS_TVik_D_d5ppcs,218,4
154,149,470566,6525786,25,25,270,1,1403,JS_TVik_D_d5ppcs,240,4
154,149,470566,6525786,25,25,270,1,1403,JS_TVik_D_d5ppcs,241,4
154,149,470566,6525786,25,25,270,1,1403,JS_TVik_D_d5ppcs,236,4
154,149,470566,6525786,25,25,270,1,1403,JS_TVik_D_d5ppcs,225,4
154,149,470566,6525786,25,25,270,1,1403,JS_TVik_D_d5ppcs,237,4
154,149,470566,6525786,25,25,270,1,1400,JS_TShet_D_d5ppcs,166,4
154,149,470566,6525786,25,25,270,1,1400,JS_TShet_D_d5ppcs,218,4
154,149,470566,6525786,25,25,270,1,1400,JS_TShet_D_d5ppcs,238,4
154,149,470566,6525786,25,25,270,1,1400,JS_TShet_D_d5ppcs,240,4
154,149,470566,6525786,25,25,270,1,1400,JS_TShet_D_d5ppcs,241,4
154,149,470566,6525786,25,25,270,1,1400,JS_TShet_D_d5ppcs,236,4
154,149,470566,6525786,25,25,270,1,1400,JS_TShet_D_d5ppcs,225,4
154,149,470566,6525786,25,25,270,1,1399,JS_IUTU_D_d5ppcs,166,4
154,149,470566,6525786,25,25,270,1,1399,JS_IUTU_D_d5ppcs,218,4
154,149,470566,6525786,25,25,270,1,1399,JS_IUTU_D_d5ppcs,240,4
154,149,470566,6525786,25,25,270,1,1399,JS_IUTU_D_d5ppcs,241,4
154,149,470566,6525786,25,25,270,1,1399,JS_IUTU_D_d5ppcs,236,4
154,149,470566,6525786,25,25,270,1,1399,JS_IUTU_D_d5ppcs,225,4
154,149,470566,6525786,25,25,270,1,1399,JS_IUTU_D_d5ppcs,237,4
154,149,470566,6525786,25,25,270,1,2015,JS_D_TAasg_d5ppact,238,4
154,149,470566,6525786,25,25,270,1,2015,JS_D_TAasg_d5ppact,247,4
154,149,470566.0938,6525786,25,25,270,1,1395,JS_TAas_D_d5ppcs,166,4
154,149,470566.0938,6525786,25,25,270,1,1395,JS_TAas_D_d5ppcs,218,4
154,149,470566.0938,6525786,25,25,270,1,1395,JS_TAas_D_d5ppcs,240,4
154,149,470566.0938,6525786,25,25,270,1,1395,JS_TAas_D_d5ppcs,241,4
154,149,470566.0938,6525786,25,25,270,1,1395,JS_TAas_D_d5ppcs,236,4
154,149,470566.0938,6525786,25,25,270,1,1395,JS_TAas_D_d5ppcs,225,4
154,149,470566.0938,6525786,25,25,270,1,1395,JS_TAas_D_d5ppcs,237,4
154,149,470566,6525786,25,25,270,1,2012,JS_D_IUTU_d5ppact,238,4
154,149,470566,6525786,25,25,270,1,2012,JS_D_IUTU_d5ppact,247,4
154,149,470566,6525786,25,25,270,1,2017,JS_D_THeg_d5ppact,238,4
154,149,470566,6525786,25,25,270,1,2017,JS_D_THeg_d5ppact,247,4
154,149,470566,6525786,25,25,270,1,1398,JS_THeg_D_d5ppcs,166,4
154,149,470566,6525786,25,25,270,1,1398,JS_THeg_D_d5ppcs,218,4
154,149,470566,6525786,25,25,270,1,1398,JS_THeg_D_d5ppcs,238,4
154,149,470566,6525786,25,25,270,1,1398,JS_THeg_D_d5ppcs,240,4
154,149,470566,6525786,25,25,270,1,1398,JS_THeg_D_d5ppcs,241,4
154,149,470566,6525786,25,25,270,1,1398,JS_THeg_D_d5ppcs,236,4
154,149,470566,6525786,25,25,270,1,1398,JS_THeg_D_d5ppcs,225,4
154,149,470566,6525786,25,25,270,1,1415,BVAG_TVik_d5_test,166,4
154,149,470566,6525786,25,25,270,1,1415,BVAG_TVik_d5_test,164,4
133,166,470253.5,6525173.5,25,25,270,1,1893,JS_BLOli_D_d2ppcs,245,4
133,166,470253.5,6525173.5,25,25,270,1,1886,JS_TSola_D_d2ppcs,245,4
133,166,470253.5,6525173.5,25,25,270,1,1866,JS_TBal_D_d2ppcs,245,4
133,166,470253.5,6525173.5,25,25,270,1,1890,JS_TDrFm1_D_d2ppcs,245,4
133,166,470253.5,6525173.5,25,25,270,1,1888,JS_TStat_D_d2ppcs,245,4
133,166,470253.5,6525173.5,25,25,270,1,1862,JS_IUTU_D_d2ppcon,245,4
133,166,470253.5,6525173.5,25,25,270,1,1865,JS_TShet_D_d2ppcs,245,4
133,166,470253.5,6525173.5,25,25,270,1,1861,JS_TVik_D_ppcs,245,4
133,166,470253.5,6525173.5,25,25,270,1,1863,JS_TCrK_D_d2ppcs,245,4
133,166,470253.5,6525173.5,25,25,270,1,1864,JS_TAas_D_d2ppcs,245,4
133,166,470253.5,6525173.5,25,25,270,1,1887,JS_THeg_D_d2ppcs,245,4
162,130,473066,6522273.5,25,25,270,1,1429,JS_TVik_D_d23pp,196,4
133,166,470253.5,6525173.5,25,25,270,1,1891,JS_BUts_D_d2ppcs,245,4
133,166,470253.5,6525173.5,25,25,270,1,1892,JS_TUts_D_d2ppcs,245,4
202,101,473217,6526049.5,25,25,270,1,2065,JS_TVest_D_d37ppmwp0723,249,4
105,184,474178.5938,6522073.5,25,25,270,1,2601,JS_D_TNord_ppd32exec,304,4
105,184,474178.5938,6522073.5,25,25,270,1,2594,JS_D_HOLOligB_ppd32exec,304,4
105,184,474178.5938,6522073.5,25,25,270,1,2562,JS_D_IUTU_ppd32exec,304,4
105,184,474178.5938,6522073.5,25,25,270,1,2599,JS_D_Lista1T_ppd32exec,304,4
105,184,474178.5938,6522073.5,25,25,270,1,2561,JS_D_TDr1_ppd32exec,304,4
105,184,474178.5938,6522073.5,25,25,270,1,2593,JS_D_HOEOliT_ppd32exec,304,4
105,184,474178.5938,6522073.5,25,25,270,1,2592,JS_D_HOEOligB_ppd32exec,304,4
